customer_Id,DOB,Gender,city_code
268982,03-17-1974,M,10
273496,03-25-1974,M,8
267273,03-27-1974,M,7
274884,03-29-1974,F,3
272783,04-01-1974,M,3
272671,04-01-1974,F,7
273900,04-02-1974,F,8
272163,04-06-1974,M,3
271251,04-06-1974,M,2
268387,04-09-1974,F,1
267209,04-15-1974,M,4
272790,04-15-1974,F,5
268864,04-17-1974,F,2
269291,04-17-1974,F,4
266866,04-18-1974,M,4
268769,04-18-1974,F,4
268086,04-19-1974,M,5
269565,04-20-1974,M,9
273065,04-22-1974,F,7
268140,04-23-1974,F,8
267915,04-25-1974,M,8
268654,04-26-1974,M,9
266783,05-01-1974,M,4
272869,05-02-1974,M,4
271994,05-03-1974,F,6
273175,05-03-1974,F,8
274761,05-04-1974,M,8
267972,05-04-1974,M,8
273987,05-05-1974,M,9
268536,05-05-1974,F,3
275186,05-06-1974,F,3
268639,05-07-1974,F,10
269925,05-07-1974,M,5
274782,05-07-1974,F,8
269691,05-08-1974,M,1
274982,05-10-1974,M,8
268981,05-11-1974,M,7
268901,05-12-1974,M,9
267158,05-14-1974,M,5
273429,05-14-1974,M,9
273795,05-15-1974,M,5
267278,05-18-1974,F,10
268477,05-19-1974,F,3
267413,05-21-1974,M,4
272409,05-21-1974,M,7
270992,05-23-1974,F,2
274335,05-25-1974,F,5
271670,05-28-1974,F,2
273671,06-01-1974,M,4
273510,06-02-1974,M,7
274476,06-03-1974,F,1
272730,06-03-1974,M,1
270172,06-04-1974,F,4
267874,06-05-1974,F,3
273698,06-06-1974,F,1
270924,06-06-1974,M,4
274929,06-07-1974,F,8
266934,06-07-1974,F,4
273490,06-07-1974,M,4
274013,06-08-1974,F,4
274028,06-11-1974,F,8
269142,06-14-1974,F,7
274250,06-20-1974,M,2
268069,06-20-1974,M,4
270598,06-21-1974,M,1
274153,06-22-1974,M,4
266957,06-22-1974,M,3
272043,06-22-1974,F,4
273326,06-26-1974,F,2
274572,06-28-1974,M,2
270582,07-01-1974,M,5
273051,07-03-1974,M,8
272484,07-04-1974,F,4
268778,07-05-1974,F,10
267549,07-07-1974,M,2
272105,07-10-1974,F,7
268847,07-12-1974,F,7
273199,07-13-1974,M,2
267289,07-16-1974,F,5
271346,07-17-1974,M,4
271201,07-17-1974,F,3
270554,07-19-1974,F,2
274054,07-20-1974,M,3
267752,07-20-1974,F,1
268869,07-22-1974,M,3
271813,07-24-1974,F,5
270092,07-26-1974,F,9
273690,07-26-1974,F,9
268878,07-28-1974,M,7
272343,07-28-1974,F,1
272324,08-02-1974,M,10
271314,08-04-1974,M,1
274552,08-04-1974,F,3
274358,08-05-1974,M,4
274772,08-05-1974,M,10
270694,08-06-1974,F,3
267927,08-07-1974,M,9
270186,08-08-1974,M,10
271350,08-10-1974,F,2
271878,08-11-1974,F,10
268704,08-11-1974,F,3
271009,08-13-1974,F,2
269910,08-13-1974,F,5
266896,08-14-1974,F,1
268895,08-16-1974,M,4
267124,08-21-1974,M,2
268286,08-23-1974,M,5
269299,08-24-1974,F,6
270160,08-27-1974,F,7
274597,08-28-1974,F,4
273600,08-28-1974,M,10
268692,08-28-1974,M,1
268852,09-01-1974,F,6
274482,09-01-1974,M,4
269283,09-01-1974,F,3
270812,09-02-1974,M,2
271740,09-03-1974,M,5
268364,09-04-1974,M,9
270269,09-04-1974,F,8
269843,09-05-1974,F,8
275120,09-05-1974,M,1
271668,09-06-1974,F,8
274145,09-08-1974,F,3
268136,09-13-1974,M,1
268682,09-17-1974,M,8
271928,09-19-1974,F,9
270425,09-21-1974,M,9
271313,09-23-1974,F,2
274018,09-29-1974,F,8
268743,10-04-1974,M,7
271210,10-04-1974,M,9
269401,10-06-1974,F,9
268289,10-10-1974,F,4
273610,10-12-1974,F,5
273721,10-13-1974,M,9
274283,10-13-1974,M,2
270734,10-14-1974,F,5
272546,10-14-1974,F,3
274870,10-14-1974,M,10
271568,10-16-1974,F,3
272135,10-19-1974,F,5
268501,10-19-1974,M,5
269868,10-21-1974,M,10
270462,10-22-1974,F,4
272803,10-23-1974,M,7
270335,10-24-1974,M,4
266945,10-25-1974,M,2
270313,10-26-1974,M,8
268095,10-26-1974,M,4
270470,10-27-1974,M,9
267702,10-29-1974,F,6
272837,11-05-1974,F,9
275000,11-05-1974,F,6
270302,11-09-1974,F,9
274766,11-11-1974,M,6
273758,11-11-1974,F,9
273875,11-13-1974,F,8
272595,11-13-1974,M,5
270593,11-14-1974,M,8
266838,11-14-1974,M,4
266816,11-15-1974,M,6
270517,11-15-1974,F,2
267990,11-18-1974,F,10
272348,11-18-1974,F,10
267840,11-18-1974,F,5
273621,11-20-1974,F,7
273791,11-21-1974,F,8
267693,11-22-1974,F,8
270881,11-22-1974,M,6
270034,11-22-1974,M,7
274239,11-27-1974,M,7
268153,11-27-1974,F,1
269914,11-28-1974,M,2
270799,11-28-1974,M,10
270448,11-29-1974,M,8
272461,12-01-1974,F,1
271474,12-02-1974,M,8
270340,12-03-1974,M,8
269924,12-04-1974,M,5
272356,12-04-1974,F,4
273881,12-07-1974,F,7
273347,12-10-1974,F,8
271139,12-11-1974,M,2
270541,12-11-1974,M,4
272479,12-12-1974,F,3
273287,12-13-1974,M,9
267853,12-18-1974,F,7
273906,12-18-1974,M,1
274848,12-18-1974,F,8
272573,12-20-1974,M,8
274668,12-23-1974,F,9
272929,12-24-1974,M,6
274264,12-25-1974,M,7
267020,12-26-1974,F,8
268942,12-26-1974,F,8
267724,12-28-1974,M,10
271236,12-29-1974,F,8
268589,01-02-1975,M,6
268582,01-03-1975,M,1
272950,01-04-1975,F,10
270207,01-05-1975,F,3
272791,01-07-1975,F,10
272919,01-12-1975,M,7
273389,01-13-1975,F,6
273770,01-15-1975,F,4
268819,01-17-1975,M,7
273438,01-17-1975,M,10
269652,01-18-1975,M,10
273878,01-19-1975,M,3
274014,01-24-1975,M,10
274765,01-29-1975,M,6
268390,02-01-1975,M,5
272375,02-01-1975,M,2
272812,02-02-1975,F,8
271500,02-03-1975,F,9
269411,02-03-1975,F,1
270338,02-04-1975,M,8
270722,02-06-1975,F,1
269266,02-08-1975,F,9
267784,02-09-1975,F,3
268332,02-10-1975,F,9
268898,02-11-1975,F,4
272328,02-11-1975,F,10
274537,02-12-1975,F,1
270327,02-12-1975,M,1
273975,02-14-1975,F,1
273739,02-16-1975,F,9
268492,02-17-1975,M,1
270037,02-17-1975,F,1
269122,02-20-1975,M,1
271249,02-22-1975,M,9
267170,02-24-1975,F,2
267527,02-25-1975,M,6
267282,02-26-1975,F,1
271287,02-27-1975,M,4
270718,02-27-1975,M,5
271468,02-27-1975,M,8
273616,03-02-1975,M,2
273238,03-03-1975,M,4
268712,03-03-1975,F,6
274411,03-04-1975,F,9
270967,03-07-1975,F,5
270031,03-08-1975,F,8
270872,03-10-1975,M,1
269674,03-17-1975,F,10
272590,03-23-1975,M,5
273597,03-24-1975,F,4
270766,03-24-1975,M,1
271076,03-26-1975,M,6
270802,03-27-1975,F,4
269755,03-29-1975,M,2
270617,04-06-1975,M,5
269727,04-06-1975,F,9
271760,04-06-1975,M,9
273215,04-07-1975,M,4
270309,04-09-1975,M,3
272760,04-11-1975,F,8
269981,04-14-1975,F,5
273354,04-15-1975,M,2
267912,04-17-1975,F,2
275086,04-17-1975,M,10
274692,04-19-1975,M,3
268495,04-23-1975,M,9
268397,04-24-1975,F,9
270920,04-25-1975,M,3
275053,04-25-1975,F,7
275010,04-27-1975,M,8
270960,04-28-1975,F,4
268079,05-02-1975,M,8
273186,05-03-1975,F,7
271483,05-04-1975,F,2
270970,05-04-1975,M,4
271748,05-05-1975,F,4
273660,05-05-1975,M,10
268261,05-06-1975,F,3
270090,05-07-1975,M,6
270502,05-07-1975,F,8
272045,05-07-1975,M,10
269366,05-07-1975,F,3
274152,05-08-1975,M,2
271154,05-08-1975,M,3
272002,05-10-1975,M,7
271040,05-11-1975,M,10
273612,05-11-1975,F,5
268603,05-11-1975,M,7
273693,05-12-1975,F,8
272256,05-13-1975,F,4
267697,05-13-1975,M,6
270392,05-13-1975,M,1
272187,05-14-1975,M,10
268663,05-17-1975,F,8
274208,05-18-1975,F,1
270951,05-18-1975,M,8
272806,05-20-1975,F,10
269513,05-20-1975,M,7
274678,05-20-1975,F,9
268044,05-20-1975,F,10
268646,05-22-1975,F,9
273077,05-28-1975,F,5
266897,05-29-1975,F,4
270798,06-01-1975,M,8
269808,06-01-1975,M,9
271073,06-02-1975,M,8
273726,06-04-1975,F,1
275114,06-06-1975,M,9
274423,06-06-1975,M,5
271615,06-06-1975,F,10
273166,06-07-1975,M,4
270962,06-08-1975,F,3
268485,06-08-1975,M,2
272842,06-08-1975,M,9
268426,06-10-1975,M,2
273360,06-11-1975,M,6
269002,06-11-1975,M,10
270311,06-14-1975,M,5
272120,06-14-1975,F,6
267148,06-15-1975,F,7
273860,06-15-1975,F,4
274736,06-18-1975,M,7
269869,06-19-1975,M,4
272180,06-20-1975,F,3
271589,06-21-1975,F,7
274313,06-22-1975,M,1
268815,06-26-1975,M,3
271673,06-26-1975,F,7
266952,06-26-1975,M,1
267390,06-27-1975,F,2
272049,06-28-1975,F,6
267281,07-01-1975,F,7
274896,07-01-1975,M,4
271620,07-03-1975,M,9
266916,07-04-1975,M,10
267719,07-04-1975,M,5
273043,07-06-1975,F,5
274307,07-08-1975,F,1
274320,07-09-1975,M,4
273633,07-09-1975,M,1
269232,07-10-1975,F,1
269969,07-11-1975,F,1
269500,07-11-1975,M,10
274784,07-12-1975,M,9
269447,07-14-1975,F,9
267902,07-17-1975,M,4
267375,07-17-1975,M,6
270182,07-17-1975,M,1
274016,07-17-1975,F,8
268935,07-18-1975,F,1
271655,07-18-1975,F,1
269708,07-21-1975,F,6
271467,07-22-1975,F,7
273127,07-24-1975,M,9
271418,07-27-1975,M,1
269051,07-28-1975,M,2
273528,08-01-1975,F,9
269618,08-01-1975,F,1
271683,08-01-1975,M,2
273462,08-01-1975,F,3
272221,08-01-1975,M,6
271096,08-03-1975,M,2
270494,08-04-1975,F,10
272998,08-05-1975,M,1
267551,08-08-1975,M,6
268177,08-08-1975,F,4
272541,08-13-1975,M,6
269196,08-15-1975,M,8
273805,08-16-1975,M,10
271325,08-18-1975,M,2
274492,08-21-1975,M,9
273484,08-23-1975,M,3
269527,08-24-1975,M,9
271901,08-24-1975,M,10
272436,08-24-1975,F,2
272305,08-25-1975,F,10
268906,08-25-1975,M,9
269184,08-27-1975,F,4
269783,08-27-1975,F,7
273084,08-27-1975,M,4
271053,08-28-1975,M,5
267345,09-02-1975,F,6
267378,09-03-1975,M,3
269307,09-03-1975,M,1
273247,09-04-1975,M,4
271654,09-06-1975,F,8
272907,09-06-1975,F,2
270477,09-07-1975,M,6
275102,09-08-1975,F,3
268494,09-08-1975,F,2
273692,09-10-1975,F,9
268126,09-12-1975,F,2
270178,09-17-1975,M,10
272172,09-17-1975,M,10
271397,09-18-1975,F,9
275125,09-19-1975,F,3
268522,09-19-1975,M,6
272939,09-20-1975,M,5
272415,09-22-1975,F,6
267366,09-23-1975,M,4
273896,09-24-1975,M,6
269439,09-26-1975,F,9
267296,09-26-1975,M,4
270666,10-02-1975,F,2
272796,10-02-1975,M,3
272277,10-04-1975,M,2
271375,10-04-1975,M,10
273649,10-05-1975,M,5
269721,10-06-1975,F,8
268787,10-10-1975,F,4
274246,10-10-1975,F,6
270376,10-12-1975,M,8
268889,10-14-1975,M,10
273224,10-15-1975,F,7
270077,10-16-1975,F,4
275096,10-17-1975,F,10
269104,10-18-1975,F,9
272626,10-19-1975,M,2
267524,10-19-1975,M,6
274329,10-22-1975,F,2
269892,10-23-1975,F,3
271268,10-23-1975,F,4
274796,10-25-1975,F,3
272306,10-26-1975,M,7
273530,10-28-1975,F,9
267104,10-29-1975,M,4
269786,10-29-1975,F,9
268033,11-02-1975,M,10
266993,11-03-1975,F,2
270975,11-03-1975,F,2
271920,11-04-1975,F,8
267113,11-04-1975,F,3
269563,11-09-1975,F,5
275054,11-11-1975,M,3
270608,11-12-1975,F,5
268468,11-12-1975,M,5
270745,11-12-1975,F,5
275255,11-13-1975,F,4
269388,11-14-1975,M,3
273908,11-16-1975,M,10
269774,11-16-1975,M,6
271680,11-18-1975,F,1
270682,11-18-1975,M,5
273937,11-19-1975,M,5
271565,11-22-1975,M,8
271363,11-22-1975,F,9
268800,11-23-1975,M,6
268584,11-24-1975,F,7
270294,11-26-1975,M,7
267889,11-27-1975,F,4
271546,11-28-1975,M,3
273916,12-01-1975,F,9
274740,12-01-1975,M,10
272756,12-03-1975,F,9
270835,12-05-1975,M,10
273096,12-05-1975,F,5
274410,12-05-1975,M,8
267453,12-05-1975,M,6
273891,12-06-1975,M,5
270279,12-07-1975,F,3
270632,12-08-1975,F,9
271963,12-08-1975,F,1
271822,12-09-1975,M,9
274366,12-12-1975,M,1
272822,12-13-1975,F,4
269336,12-13-1975,F,5
270337,12-17-1975,F,9
268078,12-19-1975,F,6
271555,12-20-1975,F,2
273128,12-22-1975,M,9
270445,12-23-1975,M,2
268884,12-24-1975,M,10
267712,12-25-1975,M,2
272596,12-25-1975,M,5
270234,12-26-1975,M,1
272329,12-28-1975,M,8
272155,12-28-1975,M,6
269639,01-02-1976,M,4
267297,01-04-1976,M,2
269149,01-05-1976,M,4
270709,01-05-1976,M,7
274034,01-06-1976,F,8
271947,01-06-1976,M,3
271704,01-07-1976,F,5
266805,01-07-1976,F,8
272915,01-12-1976,F,7
271087,01-12-1976,F,3
274155,01-13-1976,M,9
269996,01-16-1976,M,7
274681,01-19-1976,F,9
270005,01-24-1976,F,7
269619,01-29-1976,M,6
269550,02-01-1976,F,4
270627,02-01-1976,F,10
269188,02-04-1976,F,2
270536,02-07-1976,M,9
271062,02-10-1976,M,2
272321,02-10-1976,M,5
271051,02-13-1976,F,3
272905,02-17-1976,F,5
268579,02-20-1976,F,8
271250,02-20-1976,M,4
270368,02-21-1976,M,4
267745,02-21-1976,F,10
273824,02-25-1976,F,10
272284,02-25-1976,F,5
267522,02-28-1976,M,3
273889,03-01-1976,F,10
272344,03-02-1976,F,9
267941,03-03-1976,M,2
268110,03-06-1976,M,2
270125,03-07-1976,F,4
273027,03-09-1976,M,7
269076,03-09-1976,F,4
271501,03-10-1976,F,8
270931,03-11-1976,M,3
271145,03-15-1976,M,8
270755,03-16-1976,F,5
268388,03-17-1976,M,8
271424,03-17-1976,F,9
271173,03-18-1976,M,7
275024,03-20-1976,F,2
268975,03-21-1976,F,6
270741,03-25-1976,F,9
272642,03-29-1976,F,5
271018,04-03-1976,M,6
269498,04-05-1976,F,7
273548,04-12-1976,M,7
271098,04-14-1976,F,4
274437,04-14-1976,M,6
269474,04-15-1976,M,2
273236,04-17-1976,F,3
270418,04-18-1976,F,10
273037,04-18-1976,F,7
268302,04-25-1976,M,5
271747,04-26-1976,F,3
273928,04-27-1976,M,1
271988,04-28-1976,F,2
268958,05-02-1976,F,5
270399,05-02-1976,M,8
267828,05-07-1976,M,3
266917,05-07-1976,F,8
270020,05-08-1976,M,9
268797,05-09-1976,F,8
269773,05-11-1976,F,10
266894,05-11-1976,F,3
270750,05-14-1976,F,10
272726,05-14-1976,M,4
272682,05-16-1976,M,7
272864,05-17-1976,M,6
267662,05-19-1976,F,8
269677,05-20-1976,M,5
274566,05-24-1976,F,1
270937,05-27-1976,F,3
271803,05-28-1976,F,7
272924,05-29-1976,M,9
273239,06-02-1976,M,4
269476,06-03-1976,M,1
272593,06-04-1976,F,9
268947,06-05-1976,F,10
270505,06-06-1976,M,7
267441,06-08-1976,M,10
268752,06-09-1976,M,4
273172,06-09-1976,F,5
267231,06-10-1976,F,1
269927,06-11-1976,F,10
270622,06-13-1976,F,5
274852,06-15-1976,F,4
274747,06-16-1976,F,3
272219,06-19-1976,M,3
271020,06-20-1976,M,8
273092,06-22-1976,F,6
275020,06-23-1976,M,2
274970,06-23-1976,F,8
273213,06-24-1976,F,2
275022,06-25-1976,F,2
266829,06-25-1976,F,4
273486,06-28-1976,F,10
270654,06-29-1976,F,1
269136,07-01-1976,M,4
271275,07-01-1976,M,8
271131,07-02-1976,F,9
268995,07-04-1976,M,1
272545,07-07-1976,M,6
267970,07-12-1976,M,2
268026,07-14-1976,F,5
267687,07-17-1976,M,7
274954,07-19-1976,M,3
271510,07-20-1976,M,1
274460,07-20-1976,M,1
267661,07-20-1976,M,8
270360,07-22-1976,F,7
268665,07-26-1976,M,8
269392,08-02-1976,M,2
273845,08-03-1976,M,6
266942,08-03-1976,M,4
272145,08-09-1976,F,9
273344,08-09-1976,F,9
274035,08-09-1976,M,9
268458,08-10-1976,M,1
271982,08-10-1976,M,8
273760,08-11-1976,M,9
274539,08-12-1976,F,7
267025,08-12-1976,F,8
268005,08-13-1976,F,4
269600,08-14-1976,F,5
272739,08-15-1976,M,4
270590,08-17-1976,M,3
271512,08-17-1976,F,5
269982,08-17-1976,F,1
267985,08-19-1976,F,7
269213,08-20-1976,M,3
271932,08-20-1976,F,6
270735,08-20-1976,M,6
267597,08-22-1976,M,10
274558,08-22-1976,F,6
271470,08-24-1976,F,3
271582,08-24-1976,M,6
269826,08-26-1976,F,6
269001,08-28-1976,M,1
269211,08-28-1976,F,6
271213,08-28-1976,M,4
267996,09-02-1976,M,8
270581,09-04-1976,M,4
271762,09-06-1976,M,4
268068,09-08-1976,F,9
271711,09-08-1976,M,1
270035,09-11-1976,M,3
270565,09-14-1976,M,1
270777,09-15-1976,F,5
272353,09-16-1976,M,6
274116,09-18-1976,F,6
274548,09-20-1976,F,9
268043,09-20-1976,F,10
273935,09-22-1976,F,1
267398,09-22-1976,M,4
266918,09-23-1976,M,2
272697,09-23-1976,M,5
270971,09-24-1976,F,5
273107,09-24-1976,F,5
271168,09-25-1976,M,4
272857,09-25-1976,M,3
273828,09-29-1976,M,3
274394,10-02-1976,F,10
272476,10-06-1976,F,7
274477,10-07-1976,F,7
275030,10-08-1976,M,3
273355,10-09-1976,F,7
269532,10-09-1976,F,9
268933,10-10-1976,F,10
267844,10-10-1976,F,10
271185,10-12-1976,F,5
274429,10-14-1976,M,4
268961,10-14-1976,M,3
268367,10-16-1976,M,10
269517,10-17-1976,F,4
273473,10-19-1976,M,6
272639,10-20-1976,F,3
274582,10-20-1976,M,1
271386,10-21-1976,M,10
274066,10-26-1976,M,8
270447,10-27-1976,F,10
273444,10-28-1976,M,5
270984,10-28-1976,F,2
272896,11-01-1976,M,4
275184,11-01-1976,M,5
273862,11-02-1976,F,9
271541,11-03-1976,M,7
270018,11-03-1976,M,6
270844,11-04-1976,F,2
275163,11-05-1976,M,6
271052,11-06-1976,F,9
274969,11-06-1976,F,3
269087,11-06-1976,M,3
274801,11-08-1976,F,5
269932,11-09-1976,F,8
271695,11-11-1976,F,6
272096,11-12-1976,F,10
274484,11-13-1976,F,9
269432,11-16-1976,F,3
271597,11-23-1976,M,3
272676,11-23-1976,M,2
272137,11-24-1976,F,8
267699,11-24-1976,F,5
272768,11-26-1976,F,2
267419,11-28-1976,F,10
275160,12-04-1976,M,7
269433,12-07-1976,F,10
274171,12-08-1976,F,2
273331,12-08-1976,F,5
274769,12-10-1976,F,3
268523,12-10-1976,F,4
274519,12-10-1976,F,1
273488,12-11-1976,M,3
271410,12-16-1976,F,2
269440,12-17-1976,F,5
271549,12-22-1976,M,4
268505,12-22-1976,M,7
273300,12-24-1976,F,3
272362,12-25-1976,M,8
271787,12-26-1976,M,10
268517,12-27-1976,F,4
272520,12-27-1976,M,5
270257,01-02-1977,F,10
272771,01-02-1977,F,3
273223,01-03-1977,M,8
268801,01-04-1977,M,7
267252,01-04-1977,F,10
273313,01-04-1977,M,10
269771,01-05-1977,M,6
272589,01-07-1977,F,8
270546,01-08-1977,F,9
267322,01-10-1977,M,10
268513,01-11-1977,M,10
270664,01-11-1977,M,4
273877,01-12-1977,M,5
269893,01-13-1977,F,4
270100,01-15-1977,M,9
271617,01-19-1977,M,3
268369,01-20-1977,M,3
267740,01-21-1977,M,2
270935,01-25-1977,M,6
267924,01-26-1977,F,1
272622,01-27-1977,F,4
269939,01-27-1977,M,10
267633,01-29-1977,M,6
273091,02-03-1977,M,6
269913,02-03-1977,F,2
268763,02-09-1977,M,1
267884,02-09-1977,M,2
266903,02-10-1977,M,10
271694,02-12-1977,F,10
269912,02-18-1977,M,2
274787,02-20-1977,M,8
270274,02-20-1977,M,7
266956,02-23-1977,M,7
272075,02-23-1977,M,7
271968,03-05-1977,M,10
272569,03-07-1977,M,4
275252,03-09-1977,M,6
267339,03-10-1977,F,9
274383,03-10-1977,M,8
275031,03-11-1977,M,1
272201,03-13-1977,F,3
272019,03-14-1977,M,2
267814,03-17-1977,F,7
272860,03-17-1977,F,4
274876,03-21-1977,F,1
274812,03-21-1977,M,10
272853,03-21-1977,F,3
268221,03-22-1977,M,3
273153,03-22-1977,F,2
267595,03-23-1977,F,7
269547,03-25-1977,F,4
268054,03-26-1977,M,8
272794,03-27-1977,F,6
274436,03-29-1977,M,5
271295,03-29-1977,M,9
271099,04-01-1977,F,9
268442,04-03-1977,M,4
273850,04-03-1977,M,5
268440,04-07-1977,M,1
267938,04-08-1977,F,2
268525,04-08-1977,F,1
268189,04-09-1977,M,7
270733,04-10-1977,F,10
272339,04-11-1977,F,1
267753,04-11-1977,F,5
271964,04-12-1977,F,2
272189,04-13-1977,M,9
274590,04-13-1977,F,2
271496,04-17-1977,M,5
268874,04-18-1977,M,5
274569,04-19-1977,F,1
270957,04-20-1977,M,3
269894,04-27-1977,F,10
274881,04-27-1977,M,1
268894,04-27-1977,M,4
267734,04-28-1977,F,4
273076,04-28-1977,F,5
266888,04-29-1977,M,3
269930,04-29-1977,M,10
271634,05-01-1977,F,3
267075,05-03-1977,M,10
269175,05-06-1977,F,2
272103,05-14-1977,F,4
267464,05-16-1977,F,3
275179,05-16-1977,M,7
274900,05-17-1977,M,9
271495,05-17-1977,M,7
268625,05-18-1977,F,1
273608,05-19-1977,M,4
273909,05-20-1977,M,2
267189,05-23-1977,M,1
274500,05-23-1977,F,9
272539,05-23-1977,F,7
273586,05-26-1977,M,1
274481,05-26-1977,M,4
272587,05-26-1977,F,2
269787,05-27-1977,M,4
269589,05-27-1977,M,1
274673,05-27-1977,F,10
271769,05-28-1977,F,1
274968,05-28-1977,M,10
273231,06-01-1977,M,7
271218,06-06-1977,F,4
273683,06-09-1977,F,10
269253,06-12-1977,M,2
267643,06-12-1977,M,3
271707,06-13-1977,M,3
271936,06-13-1977,F,7
273879,06-14-1977,F,6
273717,06-15-1977,F,2
267244,06-16-1977,M,2
273113,06-16-1977,M,3
268391,06-16-1977,F,6
273029,06-18-1977,F,2
268027,06-19-1977,M,4
271029,06-19-1977,M,3
271605,06-20-1977,F,10
271918,06-21-1977,M,2
269106,06-23-1977,M,3
273852,06-23-1977,F,7
271380,06-25-1977,F,7
268145,06-27-1977,F,6
273436,06-28-1977,M,5
270607,07-03-1977,F,6
270753,07-03-1977,M,5
274647,07-04-1977,F,5
271425,07-05-1977,F,8
267448,07-07-1977,M,1
267256,07-09-1977,F,8
266986,07-11-1977,F,6
268022,07-11-1977,M,2
269009,07-12-1977,M,2
270720,07-13-1977,M,9
267415,07-17-1977,M,6
274728,07-18-1977,F,3
267135,07-18-1977,F,4
269223,07-18-1977,F,6
273219,07-19-1977,F,3
274357,07-21-1977,F,10
267107,07-27-1977,M,1
272383,08-01-1977,F,3
269176,08-01-1977,F,2
275041,08-02-1977,F,10
268077,08-03-1977,M,5
272597,08-03-1977,F,1
273359,08-05-1977,M,7
275149,08-06-1977,F,8
269965,08-09-1977,M,3
271821,08-11-1977,F,8
272662,08-13-1977,M,7
268449,08-14-1977,M,2
270076,08-16-1977,M,2
275062,08-16-1977,F,6
268339,08-21-1977,M,2
269588,08-23-1977,F,8
268598,08-24-1977,M,3
273537,08-26-1977,F,4
273105,09-01-1977,F,1
267208,09-02-1977,M,8
271577,09-03-1977,M,5
268694,09-09-1977,F,2
274935,09-09-1977,F,3
274701,09-10-1977,M,6
267436,09-10-1977,M,7
269729,09-11-1977,M,2
270623,09-11-1977,M,3
272699,09-11-1977,M,4
268538,09-12-1977,F,4
270530,09-16-1977,M,9
269973,09-16-1977,F,8
273451,09-16-1977,M,3
271593,09-18-1977,M,1
268595,09-19-1977,M,4
271554,09-21-1977,F,7
267437,09-23-1977,M,8
270163,09-24-1977,F,3
270295,09-26-1977,F,9
272244,09-27-1977,M,10
269328,09-28-1977,M,7
271639,09-29-1977,F,1
269311,10-01-1977,F,2
270290,10-06-1977,F,10
270141,10-09-1977,F,3
268403,10-11-1977,F,10
269839,10-11-1977,M,2
269577,10-11-1977,F,3
271570,10-12-1977,F,1
272510,10-12-1977,F,10
273474,10-12-1977,F,1
272855,10-14-1977,F,2
275019,10-14-1977,F,5
275008,10-15-1977,F,10
267100,10-19-1977,F,6
271292,10-19-1977,M,6
271858,10-24-1977,M,2
270226,10-27-1977,M,5
267594,10-28-1977,F,8
272862,11-01-1977,M,9
266827,11-04-1977,F,7
273547,11-05-1977,M,1
268166,11-05-1977,M,5
270405,11-05-1977,M,10
273761,11-06-1977,F,4
274269,11-09-1977,M,8
272719,11-10-1977,M,4
273756,11-11-1977,M,2
269610,11-11-1977,M,2
269055,11-11-1977,M,4
273945,11-12-1977,M,10
271889,11-14-1977,F,5
268527,11-15-1977,M,5
269860,11-17-1977,F,8
268543,11-19-1977,M,10
272987,11-20-1977,M,2
269360,11-20-1977,F,6
274599,11-21-1977,M,2
270906,11-21-1977,F,3
270367,11-21-1977,F,5
274121,11-23-1977,F,1
268938,11-24-1977,F,4
273917,11-24-1977,M,8
268006,11-25-1977,F,8
272509,11-27-1977,M,3
272195,11-28-1977,F,8
274345,11-29-1977,F,3
270229,12-01-1977,M,9
275058,12-03-1977,M,7
271514,12-06-1977,M,7
269420,12-06-1977,F,8
271970,12-06-1977,M,3
273872,12-09-1977,F,3
274828,12-10-1977,M,6
273772,12-12-1977,F,3
270498,12-13-1977,F,10
269596,12-16-1977,F,5
269005,12-16-1977,M,7
269748,12-16-1977,F,5
267478,12-16-1977,F,1
272830,12-20-1977,M,10
274687,12-22-1977,F,1
271770,12-24-1977,F,9
267878,12-24-1977,M,8
274457,12-26-1977,F,4
271253,12-27-1977,F,8
272761,12-28-1977,F,8
269607,12-29-1977,F,2
270066,01-01-1978,F,2
268438,01-02-1978,F,1
271688,01-05-1978,M,7
273983,01-06-1978,M,8
270283,01-07-1978,F,10
269670,01-07-1978,M,3
274211,01-11-1978,F,4
274943,01-11-1978,F,2
270743,01-12-1978,F,3
268880,01-16-1978,M,9
272632,01-16-1978,M,8
269587,01-18-1978,F,5
271061,01-18-1978,M,9
267385,01-19-1978,M,7
273035,01-20-1978,M,5
270171,01-21-1978,F,3
269438,01-21-1978,F,4
267117,01-21-1978,F,7
270389,01-22-1978,M,10
268133,01-23-1978,M,3
272395,01-23-1978,M,4
269760,01-23-1978,M,7
271730,01-25-1978,M,6
274069,01-27-1978,M,6
274365,01-28-1978,F,2
274703,01-29-1978,M,2
269710,02-04-1978,M,4
274609,02-04-1978,F,5
267720,02-05-1978,F,10
268293,02-07-1978,M,7
274854,02-07-1978,M,1
271643,02-08-1978,F,3
271368,02-08-1978,F,2
268984,02-09-1978,M,2
274184,02-10-1978,M,8
269903,02-11-1978,M,2
271852,02-11-1978,M,3
268065,02-14-1978,F,3
270443,02-15-1978,F,5
273740,02-15-1978,F,5
273500,02-16-1978,F,8
274196,02-17-1978,M,2
270353,02-19-1978,F,10
269535,02-19-1978,M,3
268701,02-22-1978,M,5
271896,02-24-1978,M,9
267348,02-27-1978,M,2
267955,02-28-1978,M,9
270626,02-28-1978,F,6
270817,02-28-1978,M,3
269847,03-02-1978,F,1
268279,03-06-1978,M,3
